order_book_id,datetime,close,low,total_turnover,open_interest,trading_date,volume,high,open
IF2312,2023-08-03 14:07:00,4026.0,4025.6,10869780.0,32000.0,2023-08-03,9.0,4026.2,4025.6
IF2312,2023-08-03 14:08:00,4028.0,4026.0,12080700.0,32005.0,2023-08-03,10.0,4028.0,4026.0
IF2312,2023-08-03 14:09:00,4028.8,4027.4,10877700.0,32007.0,2023-08-03,9.0,4029.8,4027.4
IF2312,2023-08-03 14:10:00,4027.4,4027.4,12086100.0,32010.0,2023-08-03,10.0,4029.4,4029.4
IF2312,2023-08-03 14:11:00,4028.6,4028.0,15712020.0,32017.0,2023-08-03,13.0,4029.4,4028.0
IF2312,2023-08-03 14:12:00,4030.8,4030.2,8464200.0,32020.0,2023-08-03,7.0,4031.2,4031.2
IF2312,2023-08-03 14:13:00,4030.0,4030.0,4836840.0,32021.0,2023-08-03,4.0,4031.2,4031.0
IF2312,2023-08-03 14:14:00,4027.2,4025.8,20540940.0,32023.0,2023-08-03,17.0,4029.8,4029.6
IF2312,2023-08-03 14:15:00,4030.0,4027.4,12084660.0,32022.0,2023-08-03,10.0,4030.0,4028.0
IF2312,2023-08-03 14:16:00,4030.6,4029.6,8464200.0,32022.0,2023-08-03,7.0,4031.0,4031.0
IF2312,2023-08-03 14:17:00,4031.0,4029.6,33857460.0,32028.0,2023-08-03,28.0,4031.4,4029.6
IF2312,2023-08-03 14:18:00,4031.0,4030.4,2418420.0,32029.0,2023-08-03,2.0,4031.0,4030.4
IF2312,2023-08-03 14:19:00,4031.4,4030.6,13301940.0,32028.0,2023-08-03,11.0,4031.4,4030.6
IF2312,2023-08-03 14:20:00,4031.0,4030.0,13302600.0,32032.0,2023-08-03,11.0,4031.8,4031.6
IF2312,2023-08-03 14:21:00,4033.0,4031.4,20563440.0,32032.0,2023-08-03,17.0,4033.4,4031.4
IF2312,2023-08-03 14:22:00,4031.2,4030.6,8466720.0,32034.0,2023-08-03,7.0,4032.8,4032.8
IF2312,2023-08-03 14:23:00,4030.4,4029.0,20553060.0,32039.0,2023-08-03,17.0,4030.4,4030.2
IF2312,2023-08-03 14:24:00,4029.0,4029.0,19341960.0,32041.0,2023-08-03,16.0,4030.4,4030.0
IF2312,2023-08-03 14:25:00,4028.0,4028.0,10877820.0,32041.0,2023-08-03,9.0,4029.2,4029.2
IF2312,2023-08-03 14:26:00,4029.4,4027.6,12086520.0,32044.0,2023-08-03,10.0,4029.8,4028.6
IF2312,2023-08-03 14:27:00,4029.6,4029.4,9671460.0,32049.0,2023-08-03,8.0,4030.0,4030.0
IF2312,2023-08-03 14:28:00,4030.0,4028.8,18132780.0,32054.0,2023-08-03,15.0,4030.0,4029.6
IF2312,2023-08-03 14:29:00,4030.6,4029.6,15718020.0,32062.0,2023-08-03,13.0,4030.6,4030.2
IF2312,2023-08-03 14:30:00,4032.8,4031.0,10886040.0,32061.0,2023-08-03,9.0,4032.8,4031.2
IF2312,2023-08-03 14:31:00,4030.2,4030.2,16933440.0,32064.0,2023-08-03,14.0,4033.2,4031.6
IF2312,2023-08-03 14:32:00,4030.2,4028.6,26599140.0,32068.0,2023-08-03,22.0,4031.4,4029.8
IF2312,2023-08-03 14:33:00,4030.4,4029.0,20551800.0,32072.0,2023-08-03,17.0,4030.4,4030.0
IF2312,2023-08-03 14:34:00,4032.0,4029.6,9674220.0,32073.0,2023-08-03,8.0,4032.2,4030.4
IF2312,2023-08-03 14:35:00,4035.0,4032.0,25412400.0,32072.0,2023-08-03,21.0,4035.4,4032.4
IF2312,2023-08-03 14:36:00,4033.6,4033.4,15732480.0,32074.0,2023-08-03,13.0,4034.4,4034.4
IF2312,2023-08-03 14:37:00,4033.6,4032.8,7260000.0,32074.0,2023-08-03,6.0,4034.0,4032.8
IF2312,2023-08-03 14:38:00,4035.6,4033.0,14523360.0,32078.0,2023-08-03,12.0,4035.6,4033.4
IF2312,2023-08-03 14:39:00,4034.4,4034.4,7262940.0,32084.0,2023-08-03,6.0,4035.8,4035.8
IF2312,2023-08-03 14:40:00,4035.0,4034.4,10894380.0,32084.0,2023-08-03,9.0,4035.2,4034.4
IF2312,2023-08-03 14:41:00,4036.6,4035.2,23006820.0,32085.0,2023-08-03,19.0,4036.6,4035.2
IF2312,2023-08-03 14:42:00,4037.0,4036.0,10898280.0,32084.0,2023-08-03,9.0,4037.0,4036.0
IF2312,2023-08-03 14:43:00,4037.0,4036.4,19377060.0,32083.0,2023-08-03,16.0,4037.2,4037.0
IF2312,2023-08-03 14:44:00,4035.0,4034.4,13317120.0,32090.0,2023-08-03,11.0,4037.0,4037.0
IF2312,2023-08-03 14:45:00,4034.0,4033.6,15733920.0,32094.0,2023-08-03,13.0,4035.4,4035.4
IF2312,2023-08-03 14:46:00,4035.0,4033.6,14524260.0,32099.0,2023-08-03,12.0,4035.0,4033.6
IF2312,2023-08-03 14:47:00,4035.4,4034.2,9684060.0,32104.0,2023-08-03,8.0,4035.4,4035.2
IF2312,2023-08-03 14:48:00,4035.6,4034.8,18159660.0,32112.0,2023-08-03,15.0,4035.6,4035.6
IF2312,2023-08-03 14:49:00,4037.0,4035.8,32696520.0,32130.0,2023-08-03,27.0,4037.0,4035.8
IF2312,2023-08-03 14:50:00,4037.0,4036.0,23009220.0,32137.0,2023-08-03,19.0,4037.0,4036.2
IF2312,2023-08-03 14:51:00,4035.4,4035.2,13318620.0,32144.0,2023-08-03,11.0,4036.4,4036.4
IF2312,2023-08-03 14:52:00,4035.0,4035.0,25424760.0,32161.0,2023-08-03,21.0,4036.6,4036.6
IF2312,2023-08-03 14:53:00,4036.4,4035.0,12108000.0,32165.0,2023-08-03,10.0,4036.6,4035.0
IF2312,2023-08-03 14:54:00,4037.4,4036.2,18165900.0,32170.0,2023-08-03,15.0,4037.4,4037.0
IF2312,2023-08-03 14:55:00,4038.2,4036.4,62982840.0,32187.0,2023-08-03,52.0,4038.2,4037.4
IF2312,2023-08-03 14:56:00,4037.8,4036.4,41184600.0,32201.0,2023-08-03,34.0,4038.0,4038.0
IF2312,2023-08-03 14:57:00,4037.6,4037.2,14535240.0,32205.0,2023-08-03,12.0,4037.8,4037.8
IF2312,2023-08-03 14:58:00,4038.4,4037.2,16958520.0,32214.0,2023-08-03,14.0,4038.4,4037.2
IF2312,2023-08-03 14:59:00,4039.8,4038.4,49685460.0,32228.0,2023-08-03,41.0,4040.2,4038.4
IF2312,2023-08-03 15:00:00,4039.2,4039.2,67865220.0,32214.0,2023-08-03,56.0,4040.8,4040.0
IF2312,2023-08-04 09:31:00,4098.6,4076.0,590194980.0,32174.0,2023-08-04,481.0,4099.4,4080.0
IF2312,2023-08-04 09:32:00,4089.8,4088.8,267712320.0,32167.0,2023-08-04,218.0,4099.4,4098.6
IF2312,2023-08-04 09:33:00,4089.0,4087.2,279729420.0,32203.0,2023-08-04,228.0,4093.0,4088.8
IF2312,2023-08-04 09:34:00,4085.6,4085.0,219460920.0,32197.0,2023-08-04,179.0,4090.4,4089.0
IF2312,2023-08-04 09:35:00,4088.6,4085.4,117702060.0,32177.0,2023-08-04,96.0,4088.6,4085.4
IF2312,2023-08-04 09:36:00,4096.2,4089.6,147362460.0,32182.0,2023-08-04,120.0,4097.2,4089.6
IF2312,2023-08-04 09:37:00,4101.4,4097.0,260719380.0,32175.0,2023-08-04,212.0,4102.6,4097.0
IF2312,2023-08-04 09:38:00,4093.0,4092.0,114282480.0,32157.0,2023-08-04,93.0,4101.4,4100.6
IF2312,2023-08-04 09:39:00,4093.8,4088.8,78554580.0,32158.0,2023-08-04,64.0,4094.0,4092.8
IF2312,2023-08-04 09:40:00,4093.0,4090.2,98191320.0,32151.0,2023-08-04,80.0,4094.0,4093.8
IF2312,2023-08-04 09:41:00,4096.0,4090.6,79806120.0,32133.0,2023-08-04,65.0,4096.0,4092.4
IF2312,2023-08-04 09:42:00,4100.0,4096.4,72543120.0,32124.0,2023-08-04,59.0,4100.2,4096.4
IF2312,2023-08-04 09:43:00,4096.8,4096.4,121793580.0,32096.0,2023-08-04,99.0,4102.8,4100.0
IF2312,2023-08-04 09:44:00,4101.0,4095.8,62717820.0,32082.0,2023-08-04,51.0,4101.8,4097.0
IF2312,2023-08-04 09:45:00,4104.0,4099.8,296613120.0,32145.0,2023-08-04,241.0,4105.2,4100.2
IF2312,2023-08-04 09:46:00,4097.6,4096.6,77506560.0,32140.0,2023-08-04,63.0,4104.6,4104.6
IF2312,2023-08-04 09:47:00,4095.0,4095.0,52854420.0,32135.0,2023-08-04,43.0,4100.0,4097.0
IF2312,2023-08-04 09:48:00,4094.0,4093.6,54052860.0,32127.0,2023-08-04,44.0,4096.4,4095.8
IF2312,2023-08-04 09:49:00,4091.6,4091.6,57711960.0,32117.0,2023-08-04,47.0,4094.4,4093.8
IF2312,2023-08-04 09:50:00,4090.2,4089.0,120275760.0,32120.0,2023-08-04,98.0,4093.0,4091.4
IF2312,2023-08-04 09:51:00,4086.4,4086.4,79718220.0,32114.0,2023-08-04,65.0,4090.2,4090.2
IF2312,2023-08-04 09:52:00,4088.0,4085.6,66215100.0,32108.0,2023-08-04,54.0,4089.6,4086.2
IF2312,2023-08-04 09:53:00,4090.0,4087.6,60116280.0,32105.0,2023-08-04,49.0,4090.8,4087.6
IF2312,2023-08-04 09:54:00,4090.6,4090.6,143636940.0,32130.0,2023-08-04,117.0,4093.4,4091.0
IF2312,2023-08-04 09:55:00,4089.0,4088.0,51528540.0,32113.0,2023-08-04,42.0,4092.6,4090.6
IF2312,2023-08-04 09:56:00,4081.2,4081.2,122526720.0,32087.0,2023-08-04,100.0,4088.8,4088.8
IF2312,2023-08-04 09:57:00,4078.0,4077.8,149306100.0,32095.0,2023-08-04,122.0,4082.0,4081.2
IF2312,2023-08-04 09:58:00,4080.4,4078.0,62417460.0,32090.0,2023-08-04,51.0,4081.2,4078.0
IF2312,2023-08-04 09:59:00,4081.0,4078.8,108941220.0,32106.0,2023-08-04,89.0,4081.0,4079.6
IF2312,2023-08-04 10:00:00,4085.0,4080.2,64905240.0,32120.0,2023-08-04,53.0,4085.0,4081.0
IF2312,2023-08-04 10:01:00,4083.8,4081.8,62479920.0,32114.0,2023-08-04,51.0,4086.2,4084.0
IF2312,2023-08-04 10:02:00,4086.2,4084.2,101744700.0,32095.0,2023-08-04,83.0,4087.4,4084.2
IF2312,2023-08-04 10:03:00,4079.4,4079.4,48997860.0,32087.0,2023-08-04,40.0,4086.0,4086.0
IF2312,2023-08-04 10:04:00,4073.8,4072.6,83147940.0,32101.0,2023-08-04,68.0,4079.6,4079.4
IF2312,2023-08-04 10:05:00,4067.0,4065.0,264912600.0,32171.0,2023-08-04,217.0,4074.2,4072.6
IF2312,2023-08-04 10:06:00,4064.4,4061.8,175605540.0,32252.0,2023-08-04,144.0,4067.4,4067.0
IF2312,2023-08-04 10:07:00,4063.6,4058.2,198597600.0,32320.0,2023-08-04,163.0,4064.6,4064.6
IF2312,2023-08-04 10:08:00,4065.8,4062.2,84155160.0,32357.0,2023-08-04,69.0,4067.2,4062.8
IF2312,2023-08-04 10:09:00,4063.2,4063.0,99986700.0,32382.0,2023-08-04,82.0,4068.0,4065.6
IF2312,2023-08-04 10:10:00,4061.0,4059.6,205894680.0,32342.0,2023-08-04,169.0,4062.6,4062.6
IF2312,2023-08-04 10:11:00,4067.8,4061.2,57317820.0,32355.0,2023-08-04,47.0,4069.0,4061.2
IF2312,2023-08-04 10:12:00,4064.6,4064.0,68300940.0,32359.0,2023-08-04,56.0,4068.2,4068.2
IF2312,2023-08-04 10:13:00,4065.0,4064.6,68314500.0,32388.0,2023-08-04,56.0,4068.6,4064.6
IF2312,2023-08-04 10:14:00,4070.0,4065.0,50037120.0,32398.0,2023-08-04,41.0,4070.0,4065.0
IF2312,2023-08-04 10:15:00,4067.6,4067.6,56150940.0,32411.0,2023-08-04,46.0,4070.8,4070.6
IF2312,2023-08-04 10:16:00,4066.2,4064.6,34156980.0,32431.0,2023-08-04,28.0,4067.8,4067.2
IF2312,2023-08-04 10:17:00,4067.0,4066.2,20745540.0,32440.0,2023-08-04,17.0,4069.0,4067.0
IF2312,2023-08-04 10:18:00,4068.0,4067.6,19525800.0,32447.0,2023-08-04,16.0,4068.8,4067.6
IF2312,2023-08-04 10:19:00,4071.8,4068.0,39076740.0,32457.0,2023-08-04,32.0,4072.4,4068.0
IF2312,2023-08-04 10:20:00,4070.0,4069.2,28092720.0,32463.0,2023-08-04,23.0,4072.4,4072.0
IF2312,2023-08-04 10:21:00,4068.2,4067.4,48834480.0,32484.0,2023-08-04,40.0,4071.2,4070.4
IF2312,2023-08-04 10:22:00,4067.0,4067.0,47597160.0,32505.0,2023-08-04,39.0,4068.8,4068.0
IF2312,2023-08-04 10:23:00,4067.4,4066.6,17083860.0,32515.0,2023-08-04,14.0,4069.0,4067.4
IF2312,2023-08-04 10:24:00,4065.2,4065.0,67108620.0,32546.0,2023-08-04,55.0,4068.8,4068.8
IF2312,2023-08-04 10:25:00,4069.4,4066.4,19526280.0,32545.0,2023-08-04,16.0,4069.6,4067.6
IF2312,2023-08-04 10:26:00,4069.8,4068.4,24418980.0,32558.0,2023-08-04,20.0,4071.4,4068.4
IF2312,2023-08-04 10:27:00,4070.8,4069.6,4884120.0,32561.0,2023-08-04,4.0,4070.8,4069.6
IF2312,2023-08-04 10:28:00,4074.4,4070.6,37879500.0,32568.0,2023-08-04,31.0,4075.4,4071.0
IF2312,2023-08-04 10:29:00,4071.8,4071.2,15883080.0,32573.0,2023-08-04,13.0,4073.8,4073.4
IF2312,2023-08-04 10:30:00,4074.4,4071.2,32994780.0,32582.0,2023-08-04,27.0,4074.4,4072.0
IF2312,2023-08-04 10:31:00,4073.4,4071.2,32986440.0,32591.0,2023-08-04,27.0,4074.2,4074.2
IF2312,2023-08-04 10:32:00,4074.2,4070.6,29326620.0,32595.0,2023-08-04,24.0,4074.2,4073.4
IF2312,2023-08-04 10:33:00,4071.2,4070.6,48882240.0,32617.0,2023-08-04,40.0,4076.4,4074.2
IF2312,2023-08-04 10:34:00,4067.2,4067.2,95227500.0,32665.0,2023-08-04,78.0,4071.8,4071.4
IF2312,2023-08-04 10:35:00,4065.4,4065.4,40261800.0,32684.0,2023-08-04,33.0,4068.0,4067.0
IF2312,2023-08-04 10:36:00,4063.2,4063.2,31710660.0,32703.0,2023-08-04,26.0,4066.6,4065.0
IF2312,2023-08-04 10:37:00,4060.2,4060.2,56057160.0,32714.0,2023-08-04,46.0,4064.0,4063.2
IF2312,2023-08-04 10:38:00,4055.8,4055.8,104688960.0,32752.0,2023-08-04,86.0,4060.4,4060.2
IF2312,2023-08-04 10:39:00,4053.0,4053.0,135026940.0,32781.0,2023-08-04,111.0,4056.0,4055.8
IF2312,2023-08-04 10:40:00,4054.6,4053.0,113089380.0,32845.0,2023-08-04,93.0,4055.0,4053.0
IF2312,2023-08-04 10:41:00,4055.0,4053.2,104596620.0,32849.0,2023-08-04,86.0,4055.8,4054.2
IF2312,2023-08-04 10:42:00,4055.4,4055.0,59632620.0,32874.0,2023-08-04,49.0,4057.4,4055.0
IF2312,2023-08-04 10:43:00,4056.4,4054.0,41370900.0,32890.0,2023-08-04,34.0,4057.6,4055.2
IF2312,2023-08-04 10:44:00,4057.0,4056.4,26781720.0,32896.0,2023-08-04,22.0,4058.6,4057.2
IF2312,2023-08-04 10:45:00,4056.6,4056.4,21912660.0,32906.0,2023-08-04,18.0,4058.8,4058.4
IF2312,2023-08-04 10:46:00,4052.6,4052.0,68110620.0,32923.0,2023-08-04,56.0,4056.8,4056.0
IF2312,2023-08-04 10:47:00,4054.4,4050.6,82669200.0,32936.0,2023-08-04,68.0,4054.8,4051.6
IF2312,2023-08-04 10:48:00,4057.2,4055.2,34072920.0,32941.0,2023-08-04,28.0,4057.6,4055.4
IF2312,2023-08-04 10:49:00,4060.0,4057.4,43840740.0,32962.0,2023-08-04,36.0,4060.6,4057.4
IF2312,2023-08-04 10:50:00,4060.4,4060.2,35329320.0,32972.0,2023-08-04,29.0,4061.6,4060.2
IF2312,2023-08-04 10:51:00,4056.8,4055.6,19479300.0,32982.0,2023-08-04,16.0,4060.0,4060.0
IF2312,2023-08-04 10:52:00,4054.8,4054.8,47451060.0,32986.0,2023-08-04,39.0,4057.2,4055.4
IF2312,2023-08-04 10:53:00,4055.0,4054.8,31629900.0,33002.0,2023-08-04,26.0,4055.8,4055.2
IF2312,2023-08-04 10:54:00,4056.0,4055.4,12170040.0,33006.0,2023-08-04,10.0,4057.4,4055.8
IF2312,2023-08-04 10:55:00,4055.0,4055.0,17035500.0,33012.0,2023-08-04,14.0,4057.0,4056.6
IF2312,2023-08-04 10:56:00,4050.8,4050.8,31610580.0,33024.0,2023-08-04,26.0,4055.4,4055.4
IF2312,2023-08-04 10:57:00,4056.6,4050.6,62056680.0,33038.0,2023-08-04,51.0,4057.8,4050.6
IF2312,2023-08-04 10:58:00,4060.0,4057.0,35315700.0,33045.0,2023-08-04,29.0,4061.2,4057.0
IF2312,2023-08-04 10:59:00,4059.4,4058.0,38967840.0,33056.0,2023-08-04,32.0,4060.6,4059.4
IF2312,2023-08-04 11:00:00,4057.0,4056.0,34088160.0,33078.0,2023-08-04,28.0,4059.6,4059.6
IF2312,2023-08-04 11:01:00,4057.2,4053.6,24331680.0,33095.0,2023-08-04,20.0,4057.2,4056.8
IF2312,2023-08-04 11:02:00,4059.6,4057.2,10958880.0,33098.0,2023-08-04,9.0,4060.0,4057.4
IF2312,2023-08-04 11:03:00,4057.8,4057.2,17045640.0,33099.0,2023-08-04,14.0,4060.0,4059.6
IF2312,2023-08-04 11:04:00,4058.2,4058.0,52374660.0,33124.0,2023-08-04,43.0,4062.0,4058.2
IF2312,2023-08-04 11:05:00,4058.6,4057.0,8521200.0,33129.0,2023-08-04,7.0,4058.6,4057.0
IF2312,2023-08-04 11:06:00,4060.8,4057.4,34101120.0,33135.0,2023-08-04,28.0,4060.8,4057.4
IF2312,2023-08-04 11:07:00,4060.2,4060.2,4872300.0,33136.0,2023-08-04,4.0,4060.4,4060.4
IF2312,2023-08-04 11:08:00,4063.0,4061.2,10967700.0,33139.0,2023-08-04,9.0,4063.0,4061.2
IF2312,2023-08-04 11:09:00,4062.2,4062.2,20722800.0,33149.0,2023-08-04,17.0,4064.0,4063.8
IF2312,2023-08-04 11:10:00,4061.0,4060.0,10963620.0,33154.0,2023-08-04,9.0,4061.0,4061.0
IF2312,2023-08-04 11:11:00,4061.8,4060.0,12181740.0,33162.0,2023-08-04,10.0,4061.8,4060.4
IF2312,2023-08-04 11:12:00,4063.4,4062.0,6094560.0,33166.0,2023-08-04,5.0,4063.8,4062.0
IF2312,2023-08-04 11:13:00,4065.6,4064.0,25607940.0,33172.0,2023-08-04,21.0,4065.6,4064.0
IF2312,2023-08-04 11:14:00,4064.4,4064.4,10976820.0,33175.0,2023-08-04,9.0,4066.2,4066.0
IF2312,2023-08-04 11:15:00,4063.4,4063.0,14630760.0,33180.0,2023-08-04,12.0,4065.0,4064.8
IF2312,2023-08-04 11:16:00,4064.2,4062.8,17068140.0,33192.0,2023-08-04,14.0,4064.2,4062.8
IF2312,2023-08-04 11:17:00,4058.6,4058.6,20709360.0,33199.0,2023-08-04,17.0,4063.4,4063.4
IF2312,2023-08-04 11:18:00,4063.4,4060.0,13405800.0,33204.0,2023-08-04,11.0,4063.4,4060.0
IF2312,2023-08-04 11:19:00,4063.0,4063.0,6095400.0,33209.0,2023-08-04,5.0,4064.2,4064.0
IF2312,2023-08-04 11:20:00,4064.0,4062.6,7313580.0,33211.0,2023-08-04,6.0,4064.0,4063.2
IF2312,2023-08-04 11:21:00,4064.2,4062.6,15853380.0,33218.0,2023-08-04,13.0,4066.0,4063.2
IF2312,2023-08-04 11:22:00,4067.0,4065.8,19519200.0,33223.0,2023-08-04,16.0,4067.6,4065.8
IF2312,2023-08-04 11:23:00,4066.0,4065.8,30498660.0,33234.0,2023-08-04,25.0,4067.8,4067.6
IF2312,2023-08-04 11:24:00,4066.0,4065.0,7317840.0,33237.0,2023-08-04,6.0,4066.0,4065.6
IF2312,2023-08-04 11:25:00,4067.2,4066.0,8540280.0,33240.0,2023-08-04,7.0,4067.2,4066.2
IF2312,2023-08-04 11:26:00,4069.2,4067.4,42715860.0,33252.0,2023-08-04,35.0,4069.8,4067.6
IF2312,2023-08-04 11:27:00,4071.0,4068.2,31741800.0,33247.0,2023-08-04,26.0,4071.0,4069.2
IF2312,2023-08-04 11:28:00,4069.2,4068.4,21974580.0,33253.0,2023-08-04,18.0,4070.6,4070.6
IF2312,2023-08-04 11:29:00,4070.8,4068.2,6105480.0,33257.0,2023-08-04,5.0,4071.0,4068.2
IF2312,2023-08-04 11:30:00,4071.4,4070.0,23203380.0,33254.0,2023-08-04,19.0,4071.4,4070.0
IF2312,2023-08-04 13:01:00,4069.6,4069.6,32972160.0,33268.0,2023-08-04,27.0,4072.4,4072.2
IF2312,2023-08-04 13:02:00,4065.2,4064.8,47573940.0,33284.0,2023-08-04,39.0,4069.6,4069.6
IF2312,2023-08-04 13:03:00,4066.0,4065.6,18297420.0,33289.0,2023-08-04,15.0,4066.8,4065.8
IF2312,2023-08-04 13:04:00,4061.4,4061.4,80440020.0,33275.0,2023-08-04,66.0,4065.4,4065.4
IF2312,2023-08-04 13:05:00,4061.6,4061.4,46309140.0,33276.0,2023-08-04,38.0,4064.0,4061.8
IF2312,2023-08-04 13:06:00,4063.6,4059.8,67005420.0,33277.0,2023-08-04,55.0,4063.6,4061.6
IF2312,2023-08-04 13:07:00,4069.4,4064.8,57366420.0,33305.0,2023-08-04,47.0,4070.4,4064.8
IF2312,2023-08-04 13:08:00,4070.8,4068.8,20755980.0,33317.0,2023-08-04,17.0,4070.8,4070.0
IF2312,2023-08-04 13:09:00,4070.4,4070.4,21982680.0,33323.0,2023-08-04,18.0,4071.8,4071.0
IF2312,2023-08-04 13:10:00,4070.0,4068.8,13431060.0,33329.0,2023-08-04,11.0,4070.6,4070.0
IF2312,2023-08-04 13:11:00,4075.0,4069.0,47645940.0,33340.0,2023-08-04,39.0,4075.0,4069.0
IF2312,2023-08-04 13:12:00,4071.8,4070.2,98935440.0,33329.0,2023-08-04,81.0,4075.0,4074.8
IF2312,2023-08-04 13:13:00,4071.4,4070.8,32978700.0,33330.0,2023-08-04,27.0,4072.0,4071.8
IF2312,2023-08-04 13:14:00,4074.2,4072.2,78222840.0,33338.0,2023-08-04,64.0,4075.6,4072.2
IF2312,2023-08-04 13:15:00,4072.0,4070.6,72075480.0,33344.0,2023-08-04,59.0,4074.6,4074.2
IF2312,2023-08-04 13:16:00,4076.6,4072.0,161386860.0,33302.0,2023-08-04,132.0,4076.6,4073.0
IF2312,2023-08-04 13:17:00,4077.0,4073.2,149161380.0,33296.0,2023-08-04,122.0,4077.0,4075.8
IF2312,2023-08-04 13:18:00,4077.8,4076.0,132100980.0,33275.0,2023-08-04,108.0,4078.8,4076.2
IF2312,2023-08-04 13:19:00,4082.0,4077.2,368541540.0,33469.0,2023-08-04,301.0,4083.0,4078.0
IF2312,2023-08-04 13:20:00,4081.4,4080.0,189812160.0,33574.0,2023-08-04,155.0,4083.2,4081.4
IF2312,2023-08-04 13:21:00,4082.4,4081.6,101658480.0,33598.0,2023-08-04,83.0,4083.8,4082.0
IF2312,2023-08-04 13:22:00,4084.4,4083.2,95590620.0,33625.0,2023-08-04,78.0,4086.2,4083.6
IF2312,2023-08-04 13:23:00,4083.4,4081.2,83283720.0,33634.0,2023-08-04,68.0,4085.2,4084.0
IF2312,2023-08-04 13:24:00,4088.4,4083.8,58855620.0,33642.0,2023-08-04,48.0,4088.6,4083.8
IF2312,2023-08-04 13:25:00,4085.6,4084.8,44128860.0,33653.0,2023-08-04,36.0,4087.6,4087.6
IF2312,2023-08-04 13:26:00,4085.2,4083.6,66178440.0,33680.0,2023-08-04,54.0,4086.2,4085.6
IF2312,2023-08-04 13:27:00,4082.6,4081.6,61275360.0,33694.0,2023-08-04,50.0,4087.0,4085.6
IF2312,2023-08-04 13:28:00,4081.8,4080.8,51445560.0,33709.0,2023-08-04,42.0,4085.2,4083.2
IF2312,2023-08-04 13:29:00,4081.0,4081.0,34293840.0,33721.0,2023-08-04,28.0,4084.4,4081.4
IF2312,2023-08-04 13:30:00,4080.2,4079.0,36718740.0,33730.0,2023-08-04,30.0,4080.8,4080.4
IF2312,2023-08-04 13:31:00,4083.6,4080.6,18374700.0,33735.0,2023-08-04,15.0,4084.4,4080.6
IF2312,2023-08-04 13:32:00,4079.8,4079.8,30605940.0,33737.0,2023-08-04,25.0,4081.6,4081.6
IF2312,2023-08-04 13:33:00,4080.2,4078.8,18358200.0,33740.0,2023-08-04,15.0,4080.2,4079.4
IF2312,2023-08-04 13:34:00,4083.0,4080.2,7346760.0,33743.0,2023-08-04,6.0,4083.0,4080.2
IF2312,2023-08-04 13:35:00,4083.4,4082.6,22053000.0,33744.0,2023-08-04,18.0,4084.2,4082.6
IF2312,2023-08-04 13:36:00,4086.0,4084.4,57599220.0,33740.0,2023-08-04,47.0,4086.0,4084.4
IF2312,2023-08-04 13:37:00,4089.0,4085.8,39240780.0,33745.0,2023-08-04,32.0,4089.0,4086.2
IF2312,2023-08-04 13:38:00,4088.2,4087.8,22078080.0,33753.0,2023-08-04,18.0,4089.0,4089.0
IF2312,2023-08-04 13:39:00,4084.4,4084.2,52707480.0,33750.0,2023-08-04,43.0,4088.2,4088.2
IF2312,2023-08-04 13:40:00,4086.0,4082.6,58814280.0,33756.0,2023-08-04,48.0,4086.2,4083.6
IF2312,2023-08-04 13:41:00,4084.6,4084.6,17160360.0,33765.0,2023-08-04,14.0,4086.8,4086.8
IF2312,2023-08-04 13:42:00,4083.0,4082.8,23273700.0,33771.0,2023-08-04,19.0,4083.6,4083.4
IF2312,2023-08-04 13:43:00,4085.0,4083.0,44117100.0,33779.0,2023-08-04,36.0,4086.2,4083.0
IF2312,2023-08-04 13:44:00,4087.0,4084.4,42905040.0,33791.0,2023-08-04,35.0,4087.0,4085.2
IF2312,2023-08-04 13:45:00,4087.6,4086.2,42916020.0,33800.0,2023-08-04,35.0,4088.0,4087.2
IF2312,2023-08-04 13:46:00,4091.6,4087.4,181617360.0,33819.0,2023-08-04,148.0,4093.0,4087.6
IF2312,2023-08-04 13:47:00,4094.6,4091.0,94539360.0,33817.0,2023-08-04,77.0,4094.6,4091.6
IF2312,2023-08-04 13:48:00,4094.0,4092.4,77372700.0,33821.0,2023-08-04,63.0,4095.0,4094.6
IF2312,2023-08-04 13:49:00,4096.4,4093.8,181859640.0,33782.0,2023-08-04,148.0,4097.8,4094.2
IF2312,2023-08-04 13:50:00,4091.6,4091.2,58964160.0,33804.0,2023-08-04,48.0,4097.0,4096.4
IF2312,2023-08-04 13:51:00,4096.0,4092.2,55273200.0,33810.0,2023-08-04,45.0,4096.2,4092.2
IF2312,2023-08-04 13:52:00,4095.8,4094.6,52836780.0,33807.0,2023-08-04,43.0,4097.0,4095.0
IF2312,2023-08-04 13:53:00,4092.4,4091.8,62636940.0,33818.0,2023-08-04,51.0,4096.4,4095.6
IF2312,2023-08-04 13:54:00,4092.4,4092.4,30699420.0,33821.0,2023-08-04,25.0,4093.6,4093.4
IF2312,2023-08-04 13:55:00,4094.6,4091.4,31923780.0,33816.0,2023-08-04,26.0,4094.6,4091.6
IF2312,2023-08-04 13:56:00,4091.6,4091.6,25784100.0,33818.0,2023-08-04,21.0,4094.6,4094.6
IF2312,2023-08-04 13:57:00,4089.2,4089.0,20862960.0,33822.0,2023-08-04,17.0,4092.2,4091.6
IF2312,2023-08-04 13:58:00,4086.2,4086.2,44150100.0,33836.0,2023-08-04,36.0,4089.4,4089.2
